,statename,year,month,case_rate,death_rate,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh,emp_combined_ss60,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home,state_AK,state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY
98,Idaho,2020,4,85.70333333333332,2.0478000000000005,-0.15879999999999997,-0.2844666666666667,-0.10481000000000004,-0.08243333333333336,-0.11603000000000006,-0.3244666666666667,-0.06977133333333337,0.5982000000000001,-0.2769666666666667,-0.40303333333333324,0.13272000000000003,-0.15973333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Idaho,2020,5,135.48387096774192,4.090000000000001,-0.12433870967741936,-0.2882258064516129,-0.06234838709677419,-0.003454870967741932,-0.07785483870967745,-0.10716774193548387,0.08767387096774194,1.2323225806451614,-0.054942258064516115,-0.30232258064516127,0.0780677419354839,-0.087958064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Idaho,2020,6,217.96666666666667,4.901333333333335,-0.07482000000000003,-0.1849666666666667,-0.029513333333333332,-0.002719666666666667,0.012162833333333333,0.035912666666666676,0.14276666666666668,1.9816666666666671,0.12424333333333332,-0.22863333333333336,0.03843666666666666,-0.040560000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Idaho,2020,7,744.2903225806451,6.8596774193548375,-0.07064516129032258,-0.16048387096774192,-0.03713225806451612,-0.0030433548387096758,0.06133870967741936,0.039254838709677414,0.17990322580645163,2.375806451612903,0.18603225806451615,-0.25825806451612904,0.03451612903225806,-0.034003225806451626,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Idaho,2020,8,1531.741935483871,15.506451612903225,-0.06275161290322581,-0.16974193548387093,-0.0199741935483871,0.010418967741935483,0.09857741935483871,0.026222580645161298,0.14083870967741935,1.0838709677419356,0.18077419354838714,-0.2530967741935484,0.028935483870967744,-0.027238709677419357,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Idaho,2020,9,2064.0333333333333,23.746666666666677,-0.05874666666666666,-0.16823333333333335,-0.0009680000000000026,-0.01937703333333334,0.14123333333333338,0.016142000000000004,0.10310333333333334,0.6883333333333332,0.11881,-0.22279999999999997,0.02046333333333333,-0.01923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Illinois,2020,2,0.01711666666666667,0.0,0.014083333333333331,0.008466666666666666,0.011483333333333333,0.02198333333333333,0.01925,0.042166666666666665,0.036649999999999995,0.22583333333333333,0.030699999999999995,0.024033333333333334,-0.0052383333333333336,0.010388333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Illinois,2020,3,8.440374193548388,0.11454451612903227,-0.01987322580645161,-0.04860467741935484,-0.01973161290322581,-0.0010732258064516094,-0.0031130967741935475,-0.13376774193548385,0.0715,0.11271290322580647,-0.1845035483870968,-0.1589025806451613,0.06895451612903225,-0.08244838709677418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Illinois,2020,4,211.08666666666667,8.580000000000002,-0.1659333333333333,-0.30006666666666665,-0.16543333333333327,-0.07809666666666668,-0.11025333333333334,-0.44,-0.12609666666666666,-0.041726,-0.5119666666666666,-0.4747666666666666,0.1905,-0.2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Illinois,2020,5,718.4516129032259,31.870967741935484,-0.14067741935483877,-0.28825806451612895,-0.14422580645161293,-0.03748870967741938,-0.0830290322580645,-0.33325806451612894,-0.05133548387096773,0.2582451612903226,-0.42677419354838714,-0.41309677419354834,0.15458064516129028,-0.18319354838709676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Illinois,2020,6,1058.9666666666667,51.306666666666665,-0.09026333333333333,-0.22056666666666666,-0.08831999999999998,-0.007173666666666667,-0.04294666666666667,-0.1908,-0.008428333333333335,0.7977666666666667,-0.31049999999999994,-0.31426666666666675,0.0992,-0.11144000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Illinois,2020,7,1269.8064516129032,58.729032258064514,-0.06675806451612903,-0.21558064516129036,-0.03980645161290323,-0.01161225806451613,-0.03412258064516129,-0.11852903225806458,-0.003270322580645162,0.9736774193548386,-0.2756129032258064,-0.3083870967741936,0.07939677419354839,-0.08803225806451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Illinois,2020,8,1648.967741935484,63.01290322580644,-0.05394193548387099,-0.2476451612903226,-0.00658967741935484,-0.0018618709677419366,-0.03142258064516129,-0.11003870967741938,-0.012354193548387097,1.0456774193548388,-0.28909677419354846,-0.3,0.07165483870967743,-0.07909999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Illinois,2020,9,2122.1666666666665,67.95333333333333,-0.04688666666666667,-0.2560666666666667,0.0012089933333333332,0.014275333333333334,-0.030633333333333335,-0.12803333333333333,-0.018906333333333334,0.8452333333333333,-0.30726666666666674,-0.2760666666666667,0.06928,-0.07533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Indiana,2020,2,0.0,0.0,0.010983333333333333,-0.0032366666666666668,0.02041666666666667,0.009728333333333332,-0.008103333333333332,0.05428333333333333,0.016416666666666666,0.205,0.057633333333333335,0.017633333333333334,-0.0019066666666666668,0.005175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Indiana,2020,3,4.861774193548388,0.1499806451612903,-0.02311216129032258,-0.05501354838709677,-0.0058240322580645175,-0.015868580645161293,-0.02438806451612903,-0.09320322580645161,0.05160322580645161,0.28487096774193543,-0.03039387096774195,-0.12936612903225805,0.054553548387096765,-0.0643141935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Indiana,2020,4,144.81333333333333,8.021333333333335,-0.19493333333333343,-0.3043666666666666,-0.15838,-0.10987666666666668,-0.09776333333333338,-0.36503333333333343,-0.11975666666666668,0.4185,-0.2703,-0.4363,0.16513333333333333,-0.19913333333333327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Indiana,2020,5,410.7741935483871,25.27741935483871,-0.14016451612903227,-0.24709677419354845,-0.11080967741935487,-0.040666774193548395,-0.06817096774193548,-0.16169354838709676,0.016355161298903225,0.8595161290322583,-0.11253225806451611,-0.3360000000000001,0.11498064516129033,-0.13330645161290325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Indiana,2020,6,614.6,36.17333333333333,-0.07322999999999999,-0.1631,-0.04302333333333334,-0.004326506666666666,-0.03468333333333333,-0.015281333333333333,0.07243666666666666,1.7536666666666667,0.03861633333333334,-0.2409666666666666,0.05936333333333334,-0.06409666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Indiana,2020,7,836.0322580645161,41.61612903225805,-0.059900000000000016,-0.12148387096774196,-0.03716129032258064,-0.018019354838709676,-0.027158064516129034,-0.0073238709849032255,0.05489354838709678,1.7329032258064518,0.07758064516129032,-0.24977419354838706,0.05460322580645161,-0.0589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Indiana,2020,8,1220.3548387096773,46.56451612903226,-0.06035806451612903,-0.11470967741935485,-0.04540322580645162,-0.010071612903225806,-0.04356129032258064,-0.02561290322580645,0.026501290313999996,1.6145161290322585,0.04672258064516128,-0.2309354838709678,0.04387419354838711,-0.04645806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Indiana,2020,9,1629.0666666666666,51.46000000000001,-0.07271333333333332,-0.13653333333333337,-0.059223333333333315,-0.002874166666666668,-0.05282333333333333,-0.03566333333333334,0.0017583333155999992,1.5076666666666665,0.017525666710999997,-0.21086666666666667,0.029473333333333337,-0.0288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Iowa,2020,2,0.0,0.0,0.006796666666666666,0.010081666666666668,-0.0006033333333333333,0.018683333333333333,0.014649999999999998,0.055483333333333336,0.10204999999999999,0.24533333333333332,0.010718333333333335,0.033800000000000004,-0.009280000000000002,0.014566666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Iowa,2020,3,2.8543580645161293,0.026590322580645163,-0.015544516129032257,-0.04001667741935484,-0.010369677419354838,0.008764838709677421,0.006535870967741936,-0.10500967741935484,0.13134806451612904,0.3418709677419354,-0.03052451612903225,-0.10088387096774194,0.04683129032258064,-0.055369999999999996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Iowa,2020,4,88.43,2.0566666666666666,-0.19459999999999997,-0.33590000000000003,-0.16241666666666668,-0.05991666666666667,-0.06699000000000001,-0.37370000000000014,-0.01528699999113333,0.6696666666666669,-0.22876666666666665,-0.3659333333333332,0.14506666666666665,-0.17553333333333326,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Iowa,2020,5,451.1290322580645,11.009354838709676,-0.1659677419354839,-0.2773870967741936,-0.14793548387096775,-0.042916129032258075,-0.0659516129032258,-0.19958064516129032,0.13675161290322585,1.1919354838709675,-0.10496774193548387,-0.30958064516129036,0.10953870967741938,-0.12754516129032262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Iowa,2020,6,773.0333333333333,20.74,-0.10692666666666667,-0.18900000000000003,-0.09886333333333334,-0.004370633333333334,-0.04477666666666666,-0.05643333333333333,0.19143333333333332,1.9030000000000002,0.034094333333333345,-0.22633333333333336,0.06024999999999999,-0.06377000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Iowa,2020,7,1178.0,24.758064516129036,-0.08987096774193548,-0.1627096774193548,-0.08248064516129035,0.000497806451612903,-0.03982903225806452,-0.05224870967741936,0.19516129032258062,2.105161290322581,0.04663870967741936,-0.23583870967741932,0.052906451612903214,-0.055516129032258055,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Iowa,2020,8,1688.032258064516,31.351612903225814,-0.0901225806451613,-0.16919354838709677,-0.0705774193548387,-0.017838709677419348,-0.04795161290322581,-0.003134193556967741,0.19038709677419352,1.1287096774193548,0.05763870967741936,-0.23561290322580644,0.02972548387096775,-0.028406451612903214,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Iowa,2020,9,2443.6666666666665,39.32000000000001,-0.10057666666666668,-0.16816666666666663,-0.09362333333333335,-0.017029666666666665,-0.01553423333333333,-0.013619666666666667,0.1454666666666667,0.8423333333333335,-0.008804333324466668,-0.20026666666666668,0.033853333333333326,-0.03413,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Kansas,2020,2,0.0,0.0,0.0008375100000000001,-0.008473333333333333,0.0071716666666666665,-0.003405,-0.0009683333333333335,0.06451666666666667,-0.0009499999556666668,0.19266666666666668,0.018808333333333333,0.03403333333333333,-0.008329999999999999,0.009926666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Kansas,2020,3,2.663241935483871,0.06641290322580644,-0.01823064516129032,-0.02538816129032258,-0.010996548387096775,-0.02703516129032258,-0.004432225806451613,-0.06507129032258065,0.07194838711393549,0.483516129032258,0.0056303225806451345,-0.1135432258064516,0.043126774193548385,-0.05252580645161291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Kansas,2020,4,63.6,2.563966666666666,-0.15638333333333335,-0.25893333333333335,-0.13595666666666664,-0.08653666666666668,-0.09732,-0.36196666666666666,-0.12244666666666668,0.6042666666666665,-0.23806666666666668,-0.4027333333333332,0.15180000000000002,-0.18389999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Kansas,2020,5,266.96774193548384,6.284516129032258,-0.11839354838709677,-0.22641935483870962,-0.10456451612903225,-0.027023000000000005,-0.06814516129032258,-0.1760322580645161,0.0010154838709677417,1.050774193548387,-0.06771354836993547,-0.3177096774193549,0.1030967741935484,-0.11951612903225804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Kansas,2020,6,406.3,8.531666666666665,-0.05578333333333333,-0.13000000000000003,-0.04708333333333333,0.0090124,-0.004534296666666666,-0.050190000000000005,0.03566666666666666,1.519,0.07233,-0.23866666666666667,0.05656666666666668,-0.06238333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Kansas,2020,7,735.1612903225806,10.68483870967742,-0.04874193548387097,-0.10291290322580648,-0.03468709677419355,-0.01962903225806452,0.003922580645161291,-0.06797419354838709,0.009674516129032258,1.344193548387097,0.09888709677419356,-0.2588064516129033,0.059312903225806436,-0.06644516129032257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Kansas,2020,8,1203.3225806451612,13.993548387096775,-0.05877096774193548,-0.12732258064516128,-0.03678064516129033,-0.031858064516129034,0.012031999999999998,-0.0606,-0.026275806451612906,0.8709677419354835,0.06557419354838707,-0.2533870967741935,0.05138387096774192,-0.05730967741935486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Kansas,2020,9,1778.8333333333333,19.23,-0.06458,-0.14366666666666666,-0.04246666666666665,-0.02575333333333334,0.026846666666666668,-0.06942999999999998,-0.052193333333333335,0.671,0.03151866666666665,-0.22373333333333337,0.04023333333333334,-0.044050000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Kentucky,2020,2,0.0,0.0,0.012016666666666667,0.0031383333333333333,0.016466666666666668,0.017383333333333334,-0.006073333333333333,0.04548333333333334,0.04165,0.13911666666666667,0.035466666666666674,0.02215,-0.0016683333333333333,0.004758333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Kentucky,2020,3,2.4520096774193547,0.06061935483870968,-0.01589290322580645,-0.041622935483870964,-0.0028100000000000017,-0.0007410322580645161,-0.012693643225806453,-0.08181612903225809,0.08354516129032256,0.34277419354838706,-0.06293225806451612,-0.12268483870967742,0.04925354838709677,-0.05855387096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Kentucky,2020,4,55.8,2.900666666666667,-0.19373333333333334,-0.29490000000000005,-0.16176333333333334,-0.08292999999999998,-0.11399000000000004,-0.33686666666666665,-0.058103333333333326,0.3494333333333334,-0.3229666666666667,-0.42133333333333345,0.15059999999999998,-0.18126666666666671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Kentucky,2020,5,169.41935483870967,7.8316129032258095,-0.16280645161290325,-0.2725806451612903,-0.13493548387096777,-0.024504,-0.10135161290322581,-0.19809677419354835,0.05086774193548388,0.6241935483870968,-0.19216129032258064,-0.3471290322580645,0.11299999999999999,-0.1314193548387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Kentucky,2020,6,290.6333333333333,11.741999999999999,-0.08616333333333333,-0.16643333333333332,-0.06934666666666665,0.02405333333333333,-0.04026666666666666,-0.06832333333333332,0.09656333333333335,1.1460000000000001,-0.05833666666666667,-0.2613333333333333,0.06391333333333334,-0.07024999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Kentucky,2020,7,501.0967741935484,15.080645161290322,-0.060796774193548384,-0.1280967741935484,-0.04016774193548387,0.01449967741935484,-0.03104838709677419,-0.07516129032258063,0.061158064516129026,1.143548387096774,-0.029357741935483874,-0.271741935483871,0.06331290322580646,-0.0711774193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Kentucky,2020,8,918.9677419354839,19.006451612903223,-0.0643741935483871,-0.13219354838709677,-0.03941290322580646,0.0004268806451612903,-0.04146129032258064,-0.09379032258064517,0.032022903225806455,1.0511935483870967,-0.051987096774193546,-0.2594838709677419,0.05811290322580644,-0.06436451612903225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Kentucky,2020,9,1397.6333333333334,24.803333333333335,-0.06094,-0.1252333333333334,-0.04350333333333333,0.01692633333333333,-0.008227078666666667,-0.1014166666666667,0.015331666666666672,1.0245666666666666,-0.03781,-0.24300000000000008,0.046520000000000006,-0.049456666666666656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Louisiana,2020,2,0.0,0.0,0.0037366666666666663,-0.007816666666666666,0.012283333333333334,0.007335,0.0046433333333333335,0.12323333333333335,0.07166666666666667,0.2598333333333333,0.20083333333333334,-0.07498333333333333,0.006665,-0.0022233333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Louisiana,2020,3,20.07759677419355,0.7891290322580644,-0.0404993870967742,-0.05684387096774193,-0.030845419354838713,-0.029892009677419354,-0.021284322580645162,-0.07904516131606451,0.07516129032258062,0.09906451612903226,-0.08568387096774194,-0.12787612903225806,0.052232580653741936,-0.06288193548387096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Louisiana,2020,4,448.6666666666667,23.570333333333338,-0.2178333333333333,-0.3074,-0.18319999999999997,-0.11920666666666668,-0.15191666666666664,-0.37913333333333327,-0.09293666666666667,-0.19776666666666667,-0.44726666666666676,-0.4132333333333334,0.16163333333333335,-0.1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Louisiana,2020,5,736.3548387096774,52.60000000000001,-0.1951290322580645,-0.30864516129032254,-0.15622580645161288,-0.05819677419354836,-0.13512903225806455,-0.21051612903225808,0.012532903225806453,-0.04063322580645162,-0.30745161290322587,-0.31338709677419346,0.10980322580645163,-0.13187096774193546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Louisiana,2020,6,1030.1666666666667,65.29999999999998,-0.1441333333333334,-0.2338333333333333,-0.11660000000000004,-0.02965666666666666,-0.09835333333333335,-0.12567333333333333,0.02005133333333333,0.04567,-0.20153333333333331,-0.25373333333333337,0.07757333333333331,-0.09200333333333331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Louisiana,2020,7,1871.1612903225807,75.83548387096776,-0.14612903225806453,-0.23038709677419358,-0.12132258064516133,-0.03560322580645161,-0.10509032258064517,-0.13221935483870964,-0.005855161307483869,-0.02266677415935484,-0.1799677419354839,-0.28093548387096773,0.0814258064516129,-0.09768064516129034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Louisiana,2020,8,2934.1935483870966,96.45161290322581,-0.13899999999999998,-0.21851612903225806,-0.11325806451612905,-0.04000645161290325,-0.09926129032258064,-0.1592258064516129,-0.022769032258064516,-0.05773741935483871,-0.19835483870967738,-0.2903548387096774,0.07268064516129032,-0.0854516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Louisiana,2020,9,3426.0,113.33333333333333,-0.12740000000000004,-0.20046666666666668,-0.10340666666666667,-0.03756999999999999,-0.08288333333333332,-0.1566,-0.04714766666666668,-0.08464200000000001,-0.16632666666666668,-0.271,0.04933333333333332,-0.05759333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Maine,2020,2,0.0,0.0,0.004408333333333333,-0.007325000000000001,0.004935,0.018766666666666668,0.019266666666666665,0.06023333333333333,0.012845,0.15,0.10716666666666667,-0.010964999999999997,0.004768333333333334,-0.0006416666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Maine,2020,3,5.063206451612904,0.03118709677419355,-0.046246645161290324,-0.08742903225806452,-0.035546225806451615,-0.027913548387096775,-0.006510967741935482,-0.10394516129032258,0.029964516129032257,0.16225161290322582,-0.10009999999999998,-0.12205580645161292,0.05706290323438709,-0.0668551612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
