,statename,year,month,case_rate,death_rate,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_workplaces,gps_residential,gps_away_from_home
236,New Hampshire,2020,6,391.73333333333335,23.459999999999994,-0.09488666666666669,-0.26256666666666667,-0.07971333333333333,0.034063333333333334,-0.044115666666666664,0.035851666666666664,-0.27963333333333334,0.09087333333333333,-0.10192333333333332
237,New Hampshire,2020,7,453.1290322580645,29.06129032258065,-0.05983225806451614,-0.1964516129032258,-0.03564516129032259,0.01830322580645161,0.014144193548387094,0.0655258064516129,-0.27477419354838706,0.07372258064516128,-0.07946129032258067
238,New Hampshire,2020,8,512.2903225806451,31.19354838709678,-0.043590322580645165,-0.192,-0.014798064516129032,0.035619354838709684,0.020448387096774195,0.06935161290322579,-0.26212903225806455,0.061564516129032264,-0.06500000000000002
239,New Hampshire,2020,9,571.4333333333333,32.06333333333334,-0.030183333333333322,-0.19220000000000004,0.0030603333333333333,0.052173333333333335,0.0003793333333333349,0.04919999999999999,-0.22249999999999998,0.05334999999999999,-0.05586333333333335
240,New Jersey,2020,2,0.0,0.0,0.010245,-0.009635,0.01695,0.016649999999999998,0.02501666666666667,-0.0004766666666666669,0.021433333333333332,-0.0016683333333333333,0.0042566666666666655
241,New Jersey,2020,3,33.58246451612903,0.42335806451612906,-0.03650132258064516,-0.07410645161290322,-0.029760322580645163,-0.01570322580645161,-0.15582064516129032,-0.0027816129032258072,-0.18612806451612904,0.08990870967741937,-0.1086458064516129
242,New Jersey,2020,4,820.6666666666666,38.53966666666667,-0.2584666666666667,-0.39586666666666664,-0.25306666666666666,-0.154,-0.5916666666666666,-0.1908766666666667,-0.5620999999999999,0.2464333333333334,-0.2985333333333334
243,New Jersey,2020,5,1623.5806451612902,112.19032258064516,-0.2249354838709677,-0.39322580645161265,-0.21732258064516133,-0.0984774193548387,-0.4679677419354838,-0.13360000000000002,-0.47032258064516125,0.1976774193548387,-0.2354516129032259
244,New Jersey,2020,6,1880.0,141.9,-0.15196666666666664,-0.3016333333333333,-0.14420000000000002,-0.041626666666666666,-0.3203666666666667,-0.03228566666666667,-0.3622333333333333,0.1408,-0.1628666666666667
245,New Jersey,2020,7,1984.967741935484,154.51612903225808,-0.10802258064516132,-0.21287096774193545,-0.09972580645161293,-0.03456129032258066,-0.20383870967741935,-0.0011496774193548384,-0.3398709677419355,0.11119354838709679,-0.1265483870967742
246,New Jersey,2020,8,2105.548387096774,158.5483870967742,-0.09197419354838711,-0.20080645161290323,-0.07746129032258063,-0.024216129032258067,-0.1698387096774193,-0.016540645161290318,-0.339258064516129,0.09708709677419358,-0.1094483870967742
247,New Jersey,2020,9,2227.3333333333335,159.96666666666667,-0.07694666666666666,-0.21323333333333333,-0.048263333333333346,-0.007532333333333334,-0.1518,-0.027474999999999992,-0.3182333333333335,0.08875666666666666,-0.09789666666666666
248,New Mexico,2020,2,0.0,0.0,0.03216666666666667,0.004868333333333333,0.061766666666666664,0.019733333333333335,0.052616666666666666,0.0531,0.0236,-0.004996666666666667,0.004363166666666667
249,New Mexico,2020,3,3.057580645161291,0.024609677419354836,0.0006909677419354878,-0.028824193548387094,0.03268064516129033,-0.012689774193548388,-0.07091516129032259,0.11239677419354839,-0.13263870967741936,0.04925903225806452,-0.05899806451612903
250,New Mexico,2020,4,78.55333333333334,2.341,-0.21220000000000014,-0.3021333333333333,-0.1712033333333333,-0.11346000000000002,-0.3656333333333334,-0.09493333333333334,-0.4247333333333333,0.1589333333333333,-0.1940666666666667
251,New Mexico,2020,5,273.8709677419355,11.906774193548385,-0.20035483870967744,-0.2882903225806451,-0.17238709677419356,-0.07283225806451611,-0.24693548387096773,0.027562903225806453,-0.36038709677419356,0.12567741935483873,-0.15061290322580648
252,New Mexico,2020,6,474.2,20.92,-0.11790000000000005,-0.18203333333333335,-0.09796666666666666,-0.024043333333333337,-0.1265,0.056523333333333335,-0.2808,0.09200666666666665,-0.10755
253,New Mexico,2020,7,775.516129032258,26.94193548387097,-0.10333225806451611,-0.1581612903225806,-0.08454516129032259,-0.02672258064516129,-0.13834193548387094,0.00973387096774193,-0.29948387096774204,0.09198387096774192,-0.10878064516129035
254,New Mexico,2020,8,1110.516129032258,34.038709677419355,-0.0985290322580645,-0.17241935483870968,-0.06817419354838712,-0.008694451612903225,-0.16399999999999998,-0.052116129032258054,-0.30174193548387096,0.08529677419354839,-0.09947419354838706
255,New Mexico,2020,9,1296.6333333333334,39.71333333333334,-0.07595333333333333,-0.14909999999999995,-0.04442666666666666,0.009581829999999998,-0.1562666666666667,-0.07339,-0.2885666666666667,0.07357666666666668,-0.08394333333333336
256,New York,2020,2,0.0,0.0,0.007976666666666667,-0.010106666666666667,0.009311666666666668,0.015066666666666666,0.03214999999999999,-0.0069099999999999995,0.0019116666666666668,0.004520000000000001,-0.00215305
257,New York,2020,3,77.08216387096775,1.3176774193548386,-0.04874032258064516,-0.09055161290322582,-0.044919651612903226,-0.03361392258064516,-0.17810645161290323,0.01747870967741936,-0.1794841935483871,0.08554322580645163,-0.10273300645161292
258,New York,2020,4,1084.5333333333333,72.85333333333334,-0.2910666666666667,-0.42060000000000003,-0.30593333333333333,-0.19433333333333339,-0.6046333333333334,-0.21863333333333335,-0.5673666666666667,0.2387333333333333,-0.28890000000000005
259,New York,2020,5,1799.1612903225807,141.6451612903226,-0.24541935483870964,-0.3883225806451613,-0.2643870967741936,-0.13358387096774194,-0.4929354838709678,-0.11973225806451612,-0.47525806451612895,0.1891290322580645,-0.22493548387096768
260,New York,2020,6,1997.3666666666666,157.26666666666668,-0.16449999999999998,-0.29123333333333334,-0.17433333333333334,-0.07853,-0.3569000000000001,-0.03714433333333334,-0.3695,0.1318666666666667,-0.15256666666666666
261,New York,2020,7,2104.3548387096776,161.80645161290323,-0.1276451612903226,-0.22612903225806455,-0.1304193548387097,-0.0698483870967742,-0.24935483870967737,-0.02607354838709677,-0.3515806451612903,0.1009677419354839,-0.11461290322580646
262,New York,2020,8,2210.2258064516127,163.48387096774192,-0.1032516129032258,-0.20145161290322575,-0.10508387096774195,-0.04737096774193548,-0.21996774193548396,-0.055074193548387086,-0.34887096774193543,0.08760000000000001,-0.09718064516129032
263,New York,2020,9,2319.3,164.6,-0.07902999999999999,-0.20313333333333336,-0.07671333333333334,-0.017423333333333336,-0.20473333333333338,-0.055229999999999994,-0.32160000000000016,0.07919333333333335,-0.08769333333333335
264,North Carolina,2020,2,0.0,0.0,0.009486666666666666,-0.016683333333333335,0.0196,0.02766666666666667,0.024043333333333333,-0.015470000000000003,-0.0007150000000000004,0.009538333333333331,-0.008718333333333331
265,North Carolina,2020,3,2.650277096774193,0.009839677419354839,-0.018635745161290324,-0.05726129032258065,-0.0033893548387096783,0.007485999999999996,-0.07232290322580645,0.052366451612903216,-0.11854548387096774,0.04440258064516129,-0.053191612903225806
266,North Carolina,2020,4,53.48333333333333,1.5270666666666666,-0.2019666666666667,-0.34246666666666664,-0.15783000000000003,-0.08153333333333332,-0.3573333333333334,-0.10453333333333334,-0.4195666666666667,0.15423333333333328,-0.18786666666666674
267,North Carolina,2020,5,176.4516129032258,6.2712903225806444,-0.16816129032258062,-0.3219354838709677,-0.12520967741935488,-0.024872145161290323,-0.225,-0.010829677419354842,-0.3469032258064516,0.11909677419354842,-0.1399677419354839
268,North Carolina,2020,6,439.26666666666665,11.085000000000003,-0.10163333333333334,-0.22796666666666668,-0.06579,0.015223333333333334,-0.11683333333333334,0.026097000008866673,-0.27236666666666665,0.0801,-0.09062666666666666
269,North Carolina,2020,7,894.4516129032259,15.496774193548386,-0.0891709677419355,-0.20509677419354838,-0.05083870967741936,0.005625603225806453,-0.10839354838709679,0.014747419354838712,-0.2915483870967742,0.07529354838709679,-0.08594838709677416
270,North Carolina,2020,8,1387.1290322580646,22.625806451612902,-0.08072903225806452,-0.19648387096774195,-0.041187096774193556,0.011165806451612904,-0.12370967741935485,-0.013589032258064519,-0.287483870967742,0.0703193548387097,-0.0802193548387097
271,North Carolina,2020,9,1805.2333333333333,30.130000000000006,-0.07461333333333334,-0.18839999999999998,-0.040853333333333325,0.027086666666666665,-0.12759999999999996,-0.02480366666666666,-0.2685666666666666,0.05847333333333333,-0.06472333333333333
272,North Dakota,2020,2,0.0,0.0,0.028916666666666663,0.02345,0.036333333333333336,0.01815,0.05786666666666667,0.0033299999999999996,0.028816666666666668,-0.005951666666666668,0.011108333333333333
273,North Dakota,2020,3,3.3290645161290326,0.03809677419354838,-0.01933322580645161,-0.03716548387096775,-0.023810967741935484,0.020834883870967748,-0.10700354838709679,0.04551612903225807,-0.08703967741935482,0.053109677419354843,-0.06409741935483872
274,North Dakota,2020,4,64.86666666666666,1.2946000000000002,-0.28779999999999994,-0.5098666666666668,-0.22220000000000006,-0.10682333333333335,-0.4095333333333333,-0.12036666666666665,-0.33656666666666674,0.16183333333333336,-0.1964666666666667
275,North Dakota,2020,5,244.5483870967742,5.629677419354838,-0.2704838709677419,-0.517451612903226,-0.20393548387096777,-0.051787096774193554,-0.14346451612903224,0.004421290322580647,-0.2587096774193548,0.09575483870967744,-0.1104258064516129
276,North Dakota,2020,6,408.1,10.342,-0.15543333333333334,-0.3019,-0.1206633333333333,-0.013376433333333333,-0.011383333333333327,0.05300333333333332,-0.19210000000000002,0.04218666666666666,-0.04263666666666665
277,North Dakota,2020,7,633.6129032258065,12.509677419354839,-0.10011935483870969,-0.1186451612903226,-0.11932258064516131,-0.019852516129032258,0.0033590322237419365,0.05705161290322581,-0.2090967741935484,0.03363870967741935,-0.029935483870967738
278,North Dakota,2020,8,1156.3870967741937,16.793548387096777,-0.11558064516129032,-0.11077419354838713,-0.13954838709677422,-0.06077741935483871,-0.010557419354838707,0.029396774193548383,-0.20616129032258068,0.028887096774193554,-0.024712903225806455
279,North Dakota,2020,9,2172.733333333333,24.496666666666673,-0.10562666666666669,-0.11263333333333336,-0.12660000000000002,-0.03947333333333334,-0.04546999999999999,-0.030480999999999994,-0.1988,0.024186666666666672,-0.02308
280,Ohio,2020,2,0.0,0.0,0.012250000000000002,0.0023666666666666667,0.01833333333333333,0.014583333333333332,0.04474999999999999,0.009056666666666666,0.02,-0.00143,0.004785
281,Ohio,2020,3,3.339658064516129,0.060443548387096785,-0.029965193548387097,-0.058014564516129026,-0.016215225806451614,-0.014664548387096773,-0.11735806451612905,0.03324838709677419,-0.14386709677419354,0.05999806451612904,-0.0707825806451613
282,Ohio,2020,4,81.91000000000001,3.569366666666667,-0.23180000000000006,-0.3584333333333333,-0.1904666666666667,-0.11184,-0.3846666666666667,-0.12905333333333335,-0.4472999999999999,0.17013333333333333,-0.2043333333333333
283,Ohio,2020,5,233.8709677419355,13.713548387096772,-0.16606451612903228,-0.2955483870967743,-0.1308064516129032,-0.026346129032258067,-0.21435483870967745,-0.010738064516129034,-0.3553225806451613,0.12164193548387099,-0.1404193548387097
284,Ohio,2020,6,365.03333333333336,21.990000000000002,-0.07597666666666665,-0.16446666666666668,-0.04927666666666668,0.013395333333333334,-0.056953333333333335,0.048336666666666674,-0.26156666666666667,0.06542666666666667,-0.07025666666666668
285,Ohio,2020,7,608.3548387096774,26.799999999999997,-0.06287741935483872,-0.12848387096774191,-0.04207096774193548,0.0007896129032258061,-0.05935806451612903,0.03143290322580644,-0.272483870967742,0.06199032258064513,-0.06708064516129032
286,Ohio,2020,8,922.7741935483871,32.754838709677415,-0.05547419354838709,-0.1279032258064516,-0.029503225806451615,0.007399870967741937,-0.07401290322580645,0.0009716129032258089,-0.26425806451612904,0.057654838709677414,-0.06283225806451612
287,Ohio,2020,9,1194.9333333333334,38.47333333333333,-0.048856666666666666,-0.1383333333333333,-0.014696333333333334,0.023486666666666673,-0.07529,-0.013196333333333334,-0.23396666666666668,0.04252666666666669,-0.04356666666666668
288,Oklahoma,2020,2,0.0,0.0,0.009814999999999999,0.0010059999999999997,0.015166666666666667,0.011283333333333333,0.05048333333333333,0.016908333333333334,0.022133333333333335,-0.0026183333333333336,0.0016849999999999999
289,Oklahoma,2020,3,2.502016129032258,0.08231290322580645,-0.025609999999999997,-0.05802741935483871,-0.009621290322580644,-0.012195483870967742,-0.044732258064516126,0.07952806451612904,-0.11141645161290324,0.040886451612903225,-0.049766451612903224
290,Oklahoma,2020,4,57.176666666666684,3.1095666666666664,-0.13946666666666666,-0.2541333333333333,-0.10728000000000003,-0.03862333333333333,-0.29406666666666664,-0.05400333333333334,-0.38509999999999994,0.14113333333333333,-0.17223333333333335
291,Oklahoma,2020,5,130.80645161290323,7.236129032258065,-0.08432580645161293,-0.18141935483870966,-0.06186129032258065,0.011558612903225806,-0.07346129032258066,0.08553225806451614,-0.2903225806451613,0.08680322580645163,-0.10043225806451615
292,Oklahoma,2020,6,233.9,9.138666666666664,-0.059419999999999994,-0.13906666666666662,-0.04095333333333333,0.019133333333333336,-0.0054273333333333335,0.09702333333333332,-0.2301,0.05223333333333336,-0.05772333333333332
293,Oklahoma,2020,7,601.6451612903226,11.309999999999999,-0.06661612903225807,-0.15241935483870966,-0.04074193548387096,0.005070645161290323,-0.03875612903225806,0.052906451612903214,-0.2575483870967743,0.059916129032258056,-0.06813548387096774
294,Oklahoma,2020,8,1216.741935483871,16.92258064516129,-0.06438064516129031,-0.15596774193548382,-0.033480645161290325,0.005011612903225805,-0.05114838709677419,0.025401935483870965,-0.2456451612903226,0.049812903225806476,-0.05663225806451613
295,Oklahoma,2020,9,1835.2,23.223333333333333,-0.06059333333333334,-0.1561,-0.025753333333333336,0.005850166666666667,-0.06866,0.0031440000000000014,-0.22009999999999996,0.039956666666666675,-0.044576666666666674
296,Oregon,2020,2,0.007899999999999999,0.0,0.01721666666666667,0.007458333333333333,0.019066666666666666,0.019950000000000002,0.0712,0.030716666666666666,0.023116666666666664,-0.009523333333333333,0.01185
297,Oregon,2020,3,3.5357870967741944,0.09869677419354839,-0.03585622580645162,-0.061344903225806456,-0.03168096774193548,-0.027029483870967742,-0.1224483870967742,0.020799032258064502,-0.15408322580645162,0.058089354838709674,-0.07084440322580646
298,Oregon,2020,4,39.893333333333324,1.4455666666666669,-0.21256666666666668,-0.25923333333333337,-0.22189999999999993,-0.1495333333333333,-0.40323333333333333,-0.13004333333333337,-0.4460666666666665,0.1544333333333333,-0.18860000000000002
299,Oregon,2020,5,82.97419354838709,3.182903225806452,-0.1879677419354839,-0.2533870967741936,-0.20341935483870968,-0.09281612903225804,-0.28187096774193554,-0.029127741935483866,-0.3838064516129032,0.12251612903225809,-0.14619354838709675
300,Oregon,2020,6,145.76666666666668,4.284,-0.11363333333333334,-0.24420000000000006,-0.10740333333333335,-0.02650333333333333,-0.14843333333333333,0.019665,-0.3126999999999999,0.08583333333333333,-0.10097666666666667
301,Oregon,2020,7,322.35483870967744,6.0774193548387085,-0.0917774193548387,-0.2826451612903226,-0.06199032258064515,-0.021341935483870967,-0.10128064516129034,0.03428709677419354,-0.3154516129032258,0.06907096774193547,-0.07742903225806455
302,Oregon,2020,8,545.6774193548387,9.342258064516129,-0.08437419354838707,-0.32622580645161287,-0.0420741935483871,-0.007576032258064518,-0.10503870967741942,0.01843354838709677,-0.31522580645161286,0.0628741935483871,-0.06929999999999999
303,Oregon,2020,9,711.3,12.223333333333333,-0.10501,-0.3797,-0.06224333333333333,-0.0034566999999999996,-0.15463,-0.026903,-0.31829999999999997,0.07475333333333332,-0.08572000000000002
304,Pennsylvania,2020,2,0.0,0.0,0.009541666666666667,0.0018349999999999998,0.010581666666666668,0.01655,0.04976666666666666,0.011166666666666667,0.024999999999999998,-0.0021449999999999998,0.004836666666666666
305,Pennsylvania,2020,3,6.01266129032258,0.06750096774193548,-0.031550225806451615,-0.05759874193548387,-0.02536835483870968,-0.012863870967741936,-0.13367967741935483,-0.00419354838709679,-0.1682893548387097,0.0712009677419355,-0.08486096774193548
306,Pennsylvania,2020,4,214.2133333333333,7.969566666666666,-0.24383333333333335,-0.3632,-0.2275333333333333,-0.1353,-0.46086666666666665,-0.20569999999999997,-0.48600000000000015,0.1943999999999999,-0.2351666666666667
307,Pennsylvania,2020,5,502.5806451612903,33.78387096774193,-0.190741935483871,-0.3412903225806451,-0.16793548387096774,-0.05867096774193549,-0.31783870967741934,-0.08043548387096774,-0.40132258064516135,0.14803225806451617,-0.1744193548387097
308,Pennsylvania,2020,6,655.1,49.01333333333333,-0.11668000000000002,-0.24513333333333337,-0.09374999999999999,-0.011080333333333333,-0.1709,-0.016329999999999997,-0.30656666666666665,0.09294999999999999,-0.10417333333333337
309,Pennsylvania,2020,7,809.0322580645161,54.7483870967742,-0.08466774193548386,-0.17899999999999996,-0.06686774193548387,-0.00872,-0.10678387096774196,-0.000878064516129032,-0.3045483870967743,0.0760290322580645,-0.08379354838709677
310,Pennsylvania,2020,8,1004.2903225806451,58.71612903225807,-0.07587096774193547,-0.1816451612903226,-0.05321612903225807,0.003946806451612903,-0.1049935483870968,-0.020554838709677416,-0.30648387096774193,0.06958064516129034,-0.07565161290322578
311,Pennsylvania,2020,9,1183.1666666666667,62.38333333333334,-0.07472666666666665,-0.19610000000000002,-0.05165666666666668,0.022706666666666667,-0.10940333333333337,-0.028991333333333334,-0.27986666666666676,0.06047333333333331,-0.06460333333333333
312,Rhode Island,2020,2,0.0,0.0,0.006186666666666667,0.005641666666666667,0.0019646666666666666,0.0157,0.0662,-0.03025,0.011683333289,-0.0019050000000000002,0.004843333333333332
313,Rhode Island,2020,3,7.832032258064516,0.051774193548387096,-0.06720545161290323,-0.10742300000000002,-0.06655712903225808,-0.03273854838709678,-0.11923225806451611,0.009617419354838716,-0.14536483870967742,0.06798483870967742,-0.08204645161290322
314,Rhode Island,2020,4,376.2866666666667,10.8808,-0.3329000000000001,-0.5040333333333332,-0.3326666666666667,-0.18066666666666673,-0.4361333333333333,-0.19376666666666661,-0.47079999999999994,0.19586666666666666,-0.23810000000000003
315,Rhode Island,2020,5,1160.967741935484,47.10967741935484,-0.2589677419354839,-0.4546129032258065,-0.2552903225806452,-0.09153870967741934,-0.2601290322580645,-0.08910645161290322,-0.3997096774193548,0.1510967741935484,-0.17929032258064512
316,Rhode Island,2020,6,1514.5333333333333,80.18333333333334,-0.14023333333333335,-0.30679999999999996,-0.13326666666666664,-0.006074500000000001,-0.06587,-0.026757333333333338,-0.30263333333333337,0.09369000000000002,-0.10679666666666665
317,Rhode Island,2020,7,1674.483870967742,92.99032258064516,-0.0862967741935484,-0.22041935483870964,-0.07023225806451612,-0.0008838709677419354,-0.019816129032258063,-0.019540000000000002,-0.29922580645161295,0.07690645161290321,-0.08582903225806451
318,Rhode Island,2020,8,1933.8064516129032,96.73548387096773,-0.056058064516129054,-0.18558064516129036,-0.038035483870967744,0.02109451612903226,-0.04806129032258065,-0.040602258064516124,-0.2934193548387096,0.06990322580645161,-0.07823225806451613
319,Rhode Island,2020,9,2198.9,101.97666666666667,-0.04778333333333333,-0.20299999999999999,-0.024789999999999996,0.04167333333333333,-0.059666666666666666,-0.04277333333333334,-0.2632000000000001,0.06152333333333333,-0.06675333333333335
320,South Carolina,2020,2,0.0,0.0,0.0037300000000000007,-0.017316666666666668,0.012683333333333336,0.014566666666666667,0.044035,0.0050149999999999995,0.016683333333333335,0.0014283333333333333,0.0012983333333333338
321,South Carolina,2020,3,3.964890322580645,0.07953548387096775,-0.029894516129032253,-0.07044516129032258,-0.011695548387096775,-0.011745387096774192,-0.05812548387096774,0.0595590322580645,-0.1014116129032258,0.040497741935483875,-0.04754806451612903
322,South Carolina,2020,4,73.29666666666665,2.1257333333333333,-0.20460000000000003,-0.3303333333333333,-0.1657333333333333,-0.10150000000000005,-0.33593333333333325,-0.07654999999999999,-0.39446666666666663,0.14130000000000004,-0.17296666666666663
323,South Carolina,2020,5,169.1290322580645,7.352903225806452,-0.15250322580645162,-0.2741612903225807,-0.12022903225806453,-0.03863693548387097,-0.13705161290322576,0.03244193548387097,-0.307225806451613,0.09919032258064517,-0.11629032258064516
324,South Carolina,2020,6,412.03333333333336,11.934666666666665,-0.07529666666666666,-0.1643333333333333,-0.05038666666666667,0.004889333333333333,-0.03671666666666667,0.05848333333333334,-0.23703333333333335,0.06695,-0.07654333333333334
325,South Carolina,2020,7,1239.4516129032259,22.00645161290322,-0.06603870967741936,-0.15077419354838711,-0.03886129032258065,0.0009770483870967742,-0.06179354838709678,0.03248741935483872,-0.2651935483870968,0.07109354838709675,-0.08251612903225804
326,South Carolina,2020,8,2054.0967741935483,43.9032258064516,-0.06100322580645162,-0.1545483870967742,-0.026922580645161287,0.0022645483870967742,-0.08390967741935483,-0.007887096774193548,-0.2570967741935484,0.06221290322580644,-0.07161612903225807
327,South Carolina,2020,9,2600.766666666667,60.129999999999995,-0.06587,-0.16286666666666663,-0.03427,0.009698333333333333,-0.07980666666666668,-0.022658666666666667,-0.23556666666666665,0.048096666666666676,-0.05448333333333334
328,South Dakota,2020,2,0.0,0.0,-0.007146666666666667,-0.06061666666666666,-0.009091666666666666,0.0,0.029778333333333334,0.07213333333333334,0.0169,-0.000715,0.0047929999999999995
329,South Dakota,2020,3,2.593322580645161,0.08019354838709677,-0.009244765483870968,-0.05409870967741935,-0.009799419354838709,0.0,-0.07738032258064514,0.11142580645161287,-0.0918325806451613,0.05042903225806451,-0.06111935483870967
330,South Dakota,2020,4,136.5,0.7946666666666665,-0.10606000000000003,-0.21393333333333334,-0.10465333333333335,0.0,-0.3546333333333333,-0.03808266666666667,-0.3412,0.14909999999999995,-0.18196666666666667
331,South Dakota,2020,5,433.5483870967742,4.6580645161290315,-0.08635483870967742,-0.20961290322580653,-0.09535483870967744,0.0,-0.11411612903225805,0.1369096774193548,-0.272258064516129,0.09656129032258066,-0.1124483870967742
332,South Dakota,2020,6,670.5333333333333,8.601333333333335,-0.04170666666666667,-0.16143333333333326,-0.04830000000000001,0.0,0.05209133333333333,0.25116666666666665,-0.1928333333333333,0.04884333333333333,-0.051556666666666674
333,South Dakota,2020,7,875.516129032258,12.658064516129032,-0.02764193548387097,-0.09685483870967743,-0.03281290322580645,0.0,0.11916129032258067,0.3131612903225807,-0.19877419354838702,0.03773870967741934,-0.036812903225806444
334,South Dakota,2020,8,1192.258064516129,17.167741935483868,-0.024119354838709677,-0.07992580645161292,-0.031103225806451616,0.0,0.16964838709677424,0.33877419354838706,-0.19116129032258067,0.029916129032258064,-0.027603225806451605
335,South Dakota,2020,9,1993.6333333333334,21.646666666666672,-0.01895,-0.09289,-0.03615666666666668,0.0,0.06680666666666665,0.20613333333333336,-0.1716333333333333,0.020959999999999996,-0.019359333333333333
336,Tennessee,2020,2,0.0,0.0,0.014433333333333333,0.005361666666666667,0.012566666666666665,0.03245,0.04072666666666667,0.013093333333333334,0.021433333333333332,-0.0023799999999999997,0.004315
337,Tennessee,2020,3,5.842332258064516,0.027864516129032256,-0.019766774193548383,-0.038924154838709674,-0.02215932258064516,0.014745161290322583,-0.06480967741935484,0.07577516129032258,-0.11909,0.045338387096774194,-0.0531641935483871
338,Tennessee,2020,4,91.43333333333334,1.8261333333333336,-0.17876666666666668,-0.29816666666666664,-0.14966666666666664,-0.06729666666666666,-0.33393333333333336,-0.07106333333333333,-0.4018,0.144,-0.17543333333333333
339,Tennessee,2020,5,253.4516129032258,4.179677419354839,-0.13180322580645165,-0.254741935483871,-0.10245806451612902,-0.016185645161290323,-0.12075161290322582,0.041570967741935486,-0.3074193548387096,0.09329032258064515,-0.1073709677419355
340,Tennessee,2020,6,466.96666666666664,7.053333333333333,-0.08054333333333334,-0.18013333333333337,-0.05792666666666667,0.016017333333333335,-0.032053333333333336,0.05844,-0.2418333333333333,0.05914000000000001,-0.06538333333333335
341,Tennessee,2020,7,1041.4516129032259,11.740322580645165,-0.07805483870967744,-0.16254838709677422,-0.05635806451612903,-0.002074,-0.05152548387096775,0.035399999999999994,-0.2677096774193548,0.06451935483870969,-0.0737064516129032
342,Tennessee,2020,8,1896.516129032258,20.235483870967744,-0.07696451612903227,-0.1579032258064516,-0.05389677419354839,-0.009566451612903223,-0.0695774193548387,0.006399677419354838,-0.25625806451612904,0.057187096774193556,-0.06463225806451611
343,Tennessee,2020,9,2543.8,30.593333333333337,-0.07136666666666666,-0.16259999999999997,-0.04065666666666665,-0.006595,-0.07699333333333333,-0.012147,-0.2329666666666667,0.04270666666666666,-0.04706
344,Texas,2020,2,0.03563333333333333,0.0,0.018983333333333335,0.005618333333333334,0.02913333333333333,0.0155,0.0438,0.020481666666666665,0.025716666666666665,-0.0061983333333333335,0.007585166666666666
345,Texas,2020,3,2.2962064516129033,0.030048387096774192,-0.013124935483870968,-0.0465401935483871,0.0018890322580645171,-0.0026514516129032255,-0.08627096774193548,0.052867741935483874,-0.1531406451612903,0.060294193548387096,-0.0729516129032258
346,Texas,2020,4,56.81666666666668,1.4109333333333332,-0.16896666666666665,-0.2930999999999999,-0.13903,-0.08228666666666667,-0.38246666666666673,-0.15873333333333334,-0.44,0.18456666666666663,-0.22670000000000004
347,Texas,2020,5,162.80645161290323,4.4554838709677425,-0.12138064516129037,-0.2499032258064517,-0.09298709677419359,-0.026933548387096776,-0.21396774193548382,-0.042806451612903224,-0.3515483870967742,0.13277419354838713,-0.15800000000000006
348,Texas,2020,6,355.3666666666667,7.1336666666666675,-0.07376333333333335,-0.1794333333333333,-0.04811000000000001,-0.00024266666666666683,-0.1416,-0.025336666666666667,-0.29619999999999996,0.10217333333333335,-0.11943333333333334
349,Texas,2020,7,1056.4516129032259,13.475806451612906,-0.0864838709677419,-0.18538709677419352,-0.061441935483870995,-0.019496774193548384,-0.18529032258064512,-0.06618709677419356,-0.33919354838709675,0.11793548387096778,-0.1406774193548387
350,Texas,2020,8,1915.8064516129032,31.841935483870966,-0.08440967741935484,-0.18716129032258064,-0.05936129032258065,-0.013180322580645165,-0.16880645161290325,-0.07714516129032259,-0.328741935483871,0.09912903225806448,-0.11658064516129034
351,Texas,2020,9,2447.5333333333333,46.76666666666666,-0.06886,-0.16406666666666664,-0.049656666666666675,0.0046236566666666675,-0.16646666666666665,-0.0972166666666667,-0.2992333333333334,0.0863466666666667,-0.09977333333333331
352,Utah,2020,2,0.026,0.0,0.011381666666666667,-0.016345000000000002,0.026150000000000003,0.016816666666666667,0.06476666666666668,0.09344999999999999,0.02953333333333333,-0.006661666666666666,0.00853
353,Utah,2020,3,5.596690322580645,0.02013548387096774,-0.03365867741935484,-0.0877483870967742,-0.004837741935483876,-0.02296083870967742,-0.09754064516129031,0.12378032258064516,-0.14797580645161293,0.05866645161290322,-0.07067
354,Utah,2020,4,85.54333333333332,0.7502999999999999,-0.17123333333333335,-0.2831666666666667,-0.13602666666666666,-0.09390000000000004,-0.3512333333333333,-0.09999000000000001,-0.4433666666666665,0.16176666666666664,-0.19453333333333334
355,Utah,2020,5,222.93548387096774,2.487741935483871,-0.14070967741935483,-0.24183870967741936,-0.12144838709677419,-0.042429032258064506,-0.16890322580645165,0.041306451612903215,-0.3678387096774193,0.10838064516129038,-0.1246451612903226
356,Utah,2020,6,482.8,4.464333333333334,-0.09877333333333334,-0.17293333333333333,-0.08515333333333336,-0.025333333333333333,-0.09367666666666667,0.09046666666666668,-0.30426666666666674,0.07757333333333334,-0.08676666666666667
357,Utah,2020,7,994.8064516129032,7.350645161290319,-0.10084193548387098,-0.17167741935483866,-0.08026451612903225,-0.04770967741935484,-0.08936129032258065,0.09630967741935487,-0.3293548387096774,0.07161290322580643,-0.0784193548387097
358,Utah,2020,8,1454.0645161290322,11.40258064516129,-0.10435483870967745,-0.15590322580645158,-0.0902096774193548,-0.06381290322580646,-0.08502258064516129,0.06922580645161289,-0.31683870967741934,0.061280645161290316,-0.06623225806451616
